Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld	Earnings (USD)
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	53	100	Song	CL	0	0.07236793
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	21	100	Song	CO	0	0.02239272
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	CY	0	0.00003892
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	24	100	Song	CZ	0	0.04902375
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	362	100	Song	DE	0	1.18913683
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	44	100	Song	DK	0	0.21582474
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	106	100	Song	ES	0	0.33720453
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	29	100	Song	FI	0	0.16500836
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	118	100	Song	FR	0	0.38899183
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	5	100	Song	GR	0	0.00941184
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	21	100	Song	HK	0	0.06131159
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	3	100	Song	HR	0	0.00115472
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	6	100	Song	HU	0	0.01354527
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	97	100	Song	ID	0	0.05278633
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	12	100	Song	IE	0	0.06472277
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	18	100	Song	IL	0	0.06764201
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	2	100	Song	IS	0	0.00822252
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	33	100	Song	IT	0	0.05964113
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	98	100	Song	JP	0	0.28459119
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	8	100	Song	LK	0	0.00145854
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	5	100	Song	LT	0	0.01636396
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	LU	0	0.00318305
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	7	100	Song	LV	0	0.02103041
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	MT	0	0.00178614
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	218	100	Song	MX	0	0.31821001
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	48	100	Song	MY	0	0.03842908
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	108	100	Song	NL	0	0.41428865
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	80	100	Song	NO	0	0.35534922
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	26	100	Song	NZ	0	0.07741822
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	14	100	Song	PE	0	0.01177318
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	296	100	Song	PH	0	0.19197131
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	2	100	Song	PK	0	0.00000757
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	30	100	Song	PL	0	0.04610343
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	28	100	Song	PT	0	0.05928001
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	6	100	Song	RO	0	0.00880853
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	8	100	Song	SA	0	0.01999895
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	334	100	Song	SE	0	1.16264528
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	65	100	Song	SG	0	0.13435311
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	2	100	Song	SI	0	0.00142178
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	6	100	Song	SK	0	0.01566334
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	32	100	Song	TH	0	0.02879343
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	17	100	Song	TR	0	0.00812197
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	62	100	Song	TW	0	0.08866594
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	17	100	Song	VN	0	0.01543412
2024-03-26	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	86	100	Song	ZA	0	0.10396383
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	3	100	Song	BN	0	0.00804100
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	6	100	Song	BO	0	0.00568000
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	6	100	Song	CR	0	0.00167400
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	2	100	Song	DO	0	0.00259600
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	20	100	Song	EC	0	0.03020499
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	5	100	Song	EG	0	0.00230600
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	2	100	Song	GH	0	0.00001200
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	38	100	Song	GT	0	0.03631499
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	2	100	Song	HN	0	0.00334300
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	136	100	Song	IN	0	0.02453699
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	15	100	Song	KE	0	0.00583000
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	2	100	Song	KH	0	0.00049800
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	29	100	Song	KR	0	0.10857296
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	6	100	Song	KW	0	0.00353700
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	KZ	0	0.00240400
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	8	100	Song	MA	0	0.00231300
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	2	100	Song	NA	0	0.00361100
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	10	100	Song	NG	0	0.00252200
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	NI	0	0.00113600
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	3	100	Song	OM	0	0.00004600
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	14	100	Song	PA	0	0.01910899
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	PG	0	0.00332800
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	7	100	Song	PY	0	0.00827600
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	QA	0	0.00345100
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	3	100	Song	SV	0	0.00359500
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	TN	0	0.00336700
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	6	100	Song	UA	0	0.00697600
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	3937	100	Song	US	0	15.60084414
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	2	100	Song	UY	0	0.00165900
2024-03-27	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	VE	0	0.00284500
2024-03-28	2024-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	255	100	Song	GB	0	1.35550980
2024-03-29	2024-01	Apple Music	laikd	Can You Hear Me	QZNWT2108908	196511414778	9	100	Song	CA	0	0.03479749
2024-03-30	2024-01	iTunes Songs	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	US	0	0.70010160
2024-03-30	2024-01	iTunes Match	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	US	0	0.00076918
2024-03-30	2024-01	Apple Music	laikd	Can You Hear Me	QZNWT2108908	196511414778	58	100	Song	US	0	0.25352779
2024-03-20	2024-01	YouTube (Red)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	AR	0	0.00021151
2024-03-20	2024-01	YouTube (Red)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	AU	0	0.00293958
2024-03-20	2024-01	YouTube (Red)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	CA	0	0.00196505
2024-03-20	2024-01	YouTube (Red)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	CL	0	0.00168655
2024-03-20	2024-01	YouTube (Red)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	2	50	Song	DE	0	0.01233934
2024-03-20	2024-01	YouTube (Red)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	ID	0	0.00267057
2024-03-20	2024-01	YouTube (Red)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	2	50	Song	JP	0	0.00961226
2024-03-20	2024-01	YouTube (Red)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	KR	0	0.00364910
2024-03-20	2024-01	YouTube (Red)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	MX	0	0.00099003
2024-03-20	2024-01	YouTube (Red)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	6	50	Song	US	0	0.04426771
2024-03-20	2024-01	YouTube (Red)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	2	50	Song	ZA	0	0.00258907
2024-03-21	2024-01	YouTube (Ads)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	US	0	0.00028246
2024-03-21	2024-01	YouTube (Ads)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	2	50	Song	JP	0	0.00282300
2024-03-21	2024-01	YouTube (Ads)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	0	50	Song	TH	0	0.00009135
2024-03-21	2024-01	YouTube (Ads)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	2	50	Song	MY	0	0.00277208
2024-03-21	2024-01	YouTube (Ads)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	PH	0	0.00009660
2024-03-21	2024-01	YouTube (Ads)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	ES	0	0.00636422
2024-03-23	2024-01	Amazon Unlimited (Streaming)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	JP	0	0.00454890
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	AE	0	0.00142935
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	AR	0	0.00013569
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	6	50	Song	AU	0	0.00949185
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	BE	0	0.00143908
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	BG	0	0.00002487
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	7	50	Song	BR	0	0.00240459
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	24	50	Song	CA	0	0.03049902
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	2	50	Song	CH	0	0.00393016
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	CO	0	0.00034977
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	4	50	Song	CZ	0	0.00774734
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	11	50	Song	DE	0	0.01901289
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	DK	0	0.00375392
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	4	50	Song	ES	0	0.00237594
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	13	50	Song	FR	0	0.02324741
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	11	50	Song	ID	0	0.00090875
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	IE	0	0.00272084
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	2	50	Song	IT	0	0.00311602
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	3	50	Song	JP	0	0.00025570
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	2	50	Song	LK	0	0.00000487
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	7	50	Song	MX	0	0.00732026
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	2	50	Song	MY	0	0.00032058
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	5	50	Song	NL	0	0.00443941
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	NO	0	0.00331117
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	NZ	0	0.00112499
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	4	50	Song	PH	0	0.00056601
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	2	50	Song	PL	0	0.00003946
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	SA	0	0.00001838
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	232	50	Song	SE	0	0.35225321
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	3	50	Song	SG	0	0.00263326
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	2	50	Song	TH	0	0.00067845
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	3	50	Song	TR	0	0.00062656
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	TW	0	0.00004271
2024-03-26	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	3	50	Song	ZA	0	0.00011190
2024-03-27	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	6	50	Song	IN	0	0.00017500
2024-03-27	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	TZ	0	0.00002100
2024-03-27	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	121	50	Song	US	0	0.24208591
2024-03-28	2024-01	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	15	50	Song	GB	0	0.02989534
2024-03-30	2024-01	Apple Music	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	4	50	Song	US	0	0.01128564
2024-03-30	2024-01	Apple Music	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	18	50	Song	TW	0	0.01937981
2024-03-04	2024-01	Pandora	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	US	0	0.00584899
2024-03-05	2024-01	Tidal	laikd	Light Me Up	QZDA42384618	197631869974	2	100	Song	PL	0	0.01273822
2024-03-05	2024-01	Facebook	laikd	Light Me Up	QZDA42384618	197631869974	2	100	Song	OU	0	0.00002126
2024-03-06	2024-01	Facebook	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	US	0	0.00044356
2024-03-20	2024-01	YouTube (Red)	laikd	Light Me Up	QZDA42384618	197631869974	13	100	Song	AU	0	0.07642909
2024-03-20	2024-01	YouTube (Red)	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	BE	0	0.01412039
2024-03-20	2024-01	YouTube (Red)	laikd	Light Me Up	QZDA42384618	197631869974	7	100	Song	BR	0	0.02256862
2024-03-20	2024-01	YouTube (Red)	laikd	Light Me Up	QZDA42384618	197631869974	2	100	Song	CA	0	0.02464667
2024-03-20	2024-01	YouTube (Red)	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	CZ	0	0.00891924
2024-03-20	2024-01	YouTube (Red)	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	DE	0	0.00838323
2024-03-20	2024-01	YouTube (Red)	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	ID	0	0.00390311
2024-03-20	2024-01	YouTube (Red)	laikd	Light Me Up	QZDA42384618	197631869974	4	100	Song	JP	0	0.03960308
2024-03-20	2024-01	YouTube (Red)	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	RO	0	0.00238007
2024-03-20	2024-01	YouTube (Red)	laikd	Light Me Up	QZDA42384618	197631869974	15	100	Song	US	0	0.17780287
2024-03-20	2024-01	YouTube (Red)	laikd	Light Me Up	QZDA42384618	197631869974	3	100	Song	ZA	0	0.01676146
2024-03-21	2024-01	YouTube (Ads)	laikd	Light Me Up	QZDA42384618	197631869974	0	100	Song	MX	0	0.00033338
2024-03-21	2024-01	YouTube (Ads)	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	PH	0	0.00356642
2024-03-21	2024-01	YouTube (Ads)	laikd	Light Me Up	QZDA42384618	197631869974	0	100	Song	JP	0	0.00424947
2024-03-21	2024-01	YouTube (Ads)	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	ES	0	0.00271432
2024-03-21	2024-01	YouTube (Ads)	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	US	0	0.00014228
2024-03-21	2024-01	YouTube (Ads)	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	LV	0	0.00595366
2024-03-23	2024-01	Amazon Unlimited (Streaming)	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	JP	0	0.00909780
2024-03-26	2024-01	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	2	100	Song	AU	0	0.00423614
2024-03-26	2024-01	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	7	100	Song	BR	0	0.00890260
2024-03-26	2024-01	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	6	100	Song	CA	0	0.01225215
2024-03-26	2024-01	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	CO	0	0.00003460
2024-03-26	2024-01	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	34	100	Song	DE	0	0.10361028
2024-03-26	2024-01	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	2	100	Song	FI	0	0.01427616
2024-03-26	2024-01	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	FR	0	0.00545790
2024-03-26	2024-01	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	6	100	Song	ID	0	0.00243270
2024-03-26	2024-01	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	3	100	Song	IT	0	0.01079578
2024-03-26	2024-01	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	3	100	Song	MX	0	0.00301547
2024-03-26	2024-01	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	4	100	Song	NL	0	0.00943779
2024-03-26	2024-01	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	PE	0	0.00003892
2024-03-26	2024-01	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	125	100	Song	SE	0	0.40839179
2024-03-26	2024-01	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	3	100	Song	TR	0	0.00118175
2024-03-26	2024-01	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	TW	0	0.00233539
2024-03-27	2024-01	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	IN	0	0.00005800
2024-03-27	2024-01	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	44	100	Song	US	0	0.19227793
2024-03-29	2024-01	Apple Music	laikd	Light Me Up	QZDA42384618	197631869974	2	100	Song	JP	0	0.01097585
2024-03-29	2024-01	iTunes Songs	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	NZ	0	0.42614985
2024-03-29	2024-01	Apple Music	laikd	Light Me Up	QZDA42384618	197631869974	6	100	Song	CA	0	0.04124049
2024-03-30	2024-01	Apple Music	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	GB	0	0.01472343
2024-03-30	2024-01	Apple Music	laikd	Light Me Up	QZDA42384618	197631869974	15	100	Song	US	0	0.10107267
2024-03-30	2024-01	Apple Music	laikd	Light Me Up	QZDA42384618	197631869974	13	100	Song	RU	0	0.01884767
2024-03-30	2024-01	Apple Music	laikd	Light Me Up	QZDA42384618	197631869974	6	100	Song	TW	0	0.01291987
2024-03-05	2024-01	Facebook	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	11	67	Song	OU	0	0.00007834
2024-03-05	2024-01	Facebook	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	US	0	0.00000712
2024-03-20	2024-01	YouTube (Red)	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	CA	0	0.00825664
2024-03-21	2024-01	YouTube (Ads)	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	0	67	Song	US	0	0.00336071
2024-03-23	2024-01	Amazon Unlimited (Streaming)	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	JP	0	0.00609552
2024-03-25	2024-01	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	133	67	Song	GB	0	-0.12574614
2024-03-25	2024-01	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	3	67	Song	TZ	0	-0.00042996
2024-03-25	2024-01	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	LB	0	-0.00048982
2024-03-25	2024-01	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	BN	0	-0.00058166
2024-03-25	2024-01	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	2	67	Song	MA	0	-0.00035623
2024-03-25	2024-01	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	381	67	Song	US	0	-0.27912001
2024-03-25	2024-01	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	2	67	Song	ZM	0	-0.00019185
2024-03-25	2024-01	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	2	67	Song	AO	0	-0.00000002
2024-03-25	2024-01	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	BH	0	-0.00048358
2024-03-25	2024-01	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	3	67	Song	PA	0	-0.00130829
2024-03-25	2024-01	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	EC	0	-0.00035168
2024-03-25	2024-01	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	2	67	Song	DO	0	-0.00071061
2024-03-25	2024-01	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	CD	0	-0.00028378
2024-03-25	2024-01	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	3	67	Song	SV	0	-0.00070125
2024-03-25	2024-01	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	3	67	Song	GT	0	-0.00060906
2024-03-25	2024-01	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	4	67	Song	KR	0	-0.00245352
2024-03-25	2024-01	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	5	67	Song	KE	0	-0.00028436
